,datetime,pvpc,fecha,hora,dia,mes,año,dh_3p,consumo,coste,precio
4653,2024-07-12 22:00:00,152.61,2024-07-12,23,12,7,2024,P2,0.5879534219712095,0.08972757172702629,0.15261000000000002
4654,2024-07-12 23:00:00,145.12,2024-07-12,24,12,7,2024,P2,0.5388152152935591,0.0781928640434013,0.14512
4655,2024-07-13 00:00:00,134.69,2024-07-13,1,13,7,2024,P3,0.48467553710115796,0.06528094809215496,0.13468999999999998
4656,2024-07-13 01:00:00,130.43,2024-07-13,2,13,7,2024,P3,0.42747773543092554,0.05575592103225562,0.13043000000000002
4657,2024-07-13 02:00:00,120.07,2024-07-13,3,13,7,2024,P3,0.3810307398451074,0.04575036093320204,0.12007
4658,2024-07-13 03:00:00,118.33,2024-07-13,4,13,7,2024,P3,0.35192585270180465,0.04164338615020454,0.11832999999999999
4659,2024-07-13 04:00:00,122.06,2024-07-13,5,13,7,2024,P3,0.3342834671710331,0.040802640002896295,0.12205999999999999
4660,2024-07-13 05:00:00,127.03,2024-07-13,6,13,7,2024,P3,0.3261810565190867,0.04143477960961958,0.12703
4661,2024-07-13 06:00:00,128.97,2024-07-13,7,13,7,2024,P3,0.3208308958145017,0.04137756063319628,0.12897
4662,2024-07-13 07:00:00,133.92,2024-07-13,8,13,7,2024,P3,0.3172543522654147,0.042486702855384334,0.13391999999999998
4663,2024-07-13 08:00:00,93.54,2024-07-13,9,13,7,2024,P3,0.36159262327679975,0.033823373981311855,0.09354000000000001
4664,2024-07-13 09:00:00,82.85,2024-07-13,10,13,7,2024,P3,0.42574386523852836,0.03527287923501207,0.08285
4665,2024-07-13 10:00:00,40.61,2024-07-13,11,13,7,2024,P3,0.47867169002118043,0.019438857331760137,0.04061
4666,2024-07-13 11:00:00,32.72,2024-07-13,12,13,7,2024,P3,0.5075140846394915,0.01660586084940416,0.03272
4667,2024-07-13 12:00:00,29.39,2024-07-13,13,13,7,2024,P3,0.533684169224205,0.015684977733499385,0.02939
4668,2024-07-13 13:00:00,29.07,2024-07-13,14,13,7,2024,P3,0.5766808811767659,0.016764113215808587,0.029070000000000006
4669,2024-07-13 14:00:00,28.56,2024-07-13,15,13,7,2024,P3,0.5992709012948408,0.017115176940980654,0.02856
4670,2024-07-13 15:00:00,28.75,2024-07-13,16,13,7,2024,P3,0.5719707930231481,0.01644416029941551,0.02875
4671,2024-07-13 16:00:00,29.42,2024-07-13,17,13,7,2024,P3,0.5466432193061075,0.016082243511985683,0.02942
4672,2024-07-13 17:00:00,34.58,2024-07-13,18,13,7,2024,P3,0.5358732139135216,0.018530495737129577,0.03458
4673,2024-07-13 18:00:00,69.82,2024-07-13,19,13,7,2024,P3,0.5294402993370771,0.03696552169971472,0.06981999999999998
4674,2024-07-13 19:00:00,93.09,2024-07-13,20,13,7,2024,P3,0.5211460966398528,0.0485134901362039,0.09309
4675,2024-07-13 20:00:00,121.11,2024-07-13,21,13,7,2024,P3,0.5212956499384682,0.06313411616404789,0.12111000000000001
4676,2024-07-13 21:00:00,147.61,2024-07-13,22,13,7,2024,P3,0.5496016529516025,0.08112669999218605,0.14761000000000002
4677,2024-07-13 22:00:00,159.17,2024-07-13,23,13,7,2024,P3,0.5720300166715098,0.0910500177536042,0.15916999999999998
4678,2024-07-13 23:00:00,151.69,2024-07-13,24,13,7,2024,P3,0.5272773093664531,0.07998269505779727,0.15169
4679,2024-07-14 00:00:00,156.71,2024-07-14,1,14,7,2024,P3,0.4802129338836841,0.07525416886891213,0.15671
4680,2024-07-14 01:00:00,146.76,2024-07-14,2,14,7,2024,P3,0.42837668089982595,0.06286856168885845,0.14675999999999997
4681,2024-07-14 02:00:00,145.47,2024-07-14,3,14,7,2024,P3,0.3850911523513583,0.05601920993255209,0.14547
4682,2024-07-14 03:00:00,144.53,2024-07-14,4,14,7,2024,P3,0.3559590498290022,0.051446761471785694,0.14453000000000002
4683,2024-07-14 04:00:00,144.41,2024-07-14,5,14,7,2024,P3,0.3377363499242789,0.04877250629256512,0.14441
4684,2024-07-14 05:00:00,142.81,2024-07-14,6,14,7,2024,P3,0.32798740514880276,0.046839881329300524,0.14281000000000002
4685,2024-07-14 06:00:00,143.82,2024-07-14,7,14,7,2024,P3,0.31918687664335055,0.04590545659884668,0.14382
4686,2024-07-14 07:00:00,136.7,2024-07-14,8,14,7,2024,P3,0.30798978277601113,0.04210220330548072,0.1367
4687,2024-07-14 08:00:00,92.38,2024-07-14,9,14,7,2024,P3,0.34226636247142816,0.031618566565110535,0.09238
4688,2024-07-14 09:00:00,38.7,2024-07-14,10,14,7,2024,P3,0.4018328611623167,0.015550931726981658,0.038700000000000005
4689,2024-07-14 10:00:00,31.04,2024-07-14,11,14,7,2024,P3,0.45807068306788196,0.014218514002427055,0.031039999999999998
4690,2024-07-14 11:00:00,28.72,2024-07-14,12,14,7,2024,P3,0.49579186243104445,0.014239142289019596,0.02872
4691,2024-07-14 12:00:00,28.36,2024-07-14,13,14,7,2024,P3,0.525371343342446,0.014899531297191768,0.028360000000000003
4692,2024-07-14 13:00:00,28.29,2024-07-14,14,14,7,2024,P3,0.5688322211817376,0.016092263537231356,0.02829
4693,2024-07-14 14:00:00,28.2,2024-07-14,15,14,7,2024,P3,0.5949409814025397,0.01677733567555162,0.0282
4694,2024-07-14 15:00:00,28.1,2024-07-14,16,14,7,2024,P3,0.5686163920005062,0.015978120615214225,0.028100000000000003
4695,2024-07-14 16:00:00,28.2,2024-07-14,17,14,7,2024,P3,0.5473672936711343,0.015435757681525988,0.0282
4696,2024-07-14 17:00:00,31.73,2024-07-14,18,14,7,2024,P3,0.5398865177837873,0.01713059920927957,0.03173
4697,2024-07-14 18:00:00,43.7,2024-07-14,19,14,7,2024,P3,0.5390636301019742,0.023557080635456272,0.043699999999999996
4698,2024-07-14 19:00:00,87.64,2024-07-14,20,14,7,2024,P3,0.539885653898617,0.0473155787076748,0.08764000000000001
4699,2024-07-14 20:00:00,120.51,2024-07-14,21,14,7,2024,P3,0.552864894975388,0.06662574849348402,0.12051
4700,2024-07-14 21:00:00,145.48,2024-07-14,22,14,7,2024,P3,0.5945954953325933,0.08650175266098566,0.14547999999999997
4701,2024-07-14 22:00:00,157.82,2024-07-14,23,14,7,2024,P3,0.6212180898683093,0.09804063894301657,0.15782
4702,2024-07-14 23:00:00,144.34,2024-07-14,24,14,7,2024,P3,0.5637826653726519,0.08137638991988856,0.14434
4703,2024-07-15 00:00:00,137.45,2024-07-15,1,15,7,2024,P3,0.4853147384173943,0.06670651079547085,0.13745000000000002
4704,2024-07-15 01:00:00,120.76,2024-07-15,2,15,7,2024,P3,0.41538025071715634,0.0501613190766038,0.12076
4705,2024-07-15 02:00:00,106.33,2024-07-15,3,15,7,2024,P3,0.37013595305035235,0.039356555887843966,0.10633000000000001
4706,2024-07-15 03:00:00,107.96,2024-07-15,4,15,7,2024,P3,0.3448593332027518,0.037231013612569086,0.10796
4707,2024-07-15 04:00:00,107.45,2024-07-15,5,15,7,2024,P3,0.33048011155983364,0.03551008798710413,0.10745000000000002
4708,2024-07-15 05:00:00,106.61,2024-07-15,6,15,7,2024,P3,0.3261278655223242,0.03476849174333498,0.10661
4709,2024-07-15 06:00:00,113.02,2024-07-15,7,15,7,2024,P3,0.3314039068233461,0.03745526954917457,0.11302
4710,2024-07-15 07:00:00,144.05,2024-07-15,8,15,7,2024,P3,0.3453536787873159,0.04974819742931285,0.14404999999999998
4711,2024-07-15 08:00:00,153.01,2024-07-15,9,15,7,2024,P2,0.3898393419648921,0.05964931771404814,0.15301
4712,2024-07-15 09:00:00,129.62,2024-07-15,10,15,7,2024,P2,0.4395957972306671,0.05698040723703907,0.12962
4713,2024-07-15 10:00:00,148.34,2024-07-15,11,15,7,2024,P1,0.47878360964963323,0.07102276065542659,0.14834
4714,2024-07-15 11:00:00,120.76,2024-07-15,12,15,7,2024,P1,0.5034861032921139,0.06080098183355567,0.12076
4715,2024-07-15 12:00:00,109.37,2024-07-15,13,15,7,2024,P1,0.535216379285049,0.05853661540240581,0.10937000000000001
4716,2024-07-15 13:00:00,107.23,2024-07-15,14,15,7,2024,P1,0.5843151135677084,0.06265610962786537,0.10723
4717,2024-07-15 14:00:00,58.91,2024-07-15,15,15,7,2024,P2,0.6147656295487812,0.0362158432367187,0.05890999999999999
4718,2024-07-15 15:00:00,64.55,2024-07-15,16,15,7,2024,P2,0.5966854174400099,0.038516043695752636,0.06455
4719,2024-07-15 16:00:00,63.07,2024-07-15,17,15,7,2024,P2,0.5817697386422986,0.03669221741616978,0.06307
4720,2024-07-15 17:00:00,72.48,2024-07-15,18,15,7,2024,P2,0.5796141755221772,0.042010435441847405,0.07248
4721,2024-07-15 18:00:00,153.91,2024-07-15,19,15,7,2024,P1,0.5727288328358532,0.08814869466176616,0.15391
4722,2024-07-15 19:00:00,175.82,2024-07-15,20,15,7,2024,P1,0.564283318044873,0.09921229297864956,0.17581999999999998
4723,2024-07-15 20:00:00,198.72,2024-07-15,21,15,7,2024,P1,0.5708324704697635,0.1134358285317514,0.19871999999999998
4724,2024-07-15 21:00:00,227.46,2024-07-15,22,15,7,2024,P1,0.6097669247532775,0.1386975847043805,0.22746
4725,2024-07-15 22:00:00,179.21,2024-07-15,23,15,7,2024,P2,0.6312456635531076,0.11312553536535241,0.17920999999999998
4726,2024-07-15 23:00:00,162.97,2024-07-15,24,15,7,2024,P2,0.560127376774457,0.09128395859293326,0.16297
4727,2024-07-16 00:00:00,139.79,2024-07-16,1,16,7,2024,P3,0.4787746816691141,0.06692791275052545,0.13979
4728,2024-07-16 01:00:00,131.72,2024-07-16,2,16,7,2024,P3,0.4104474050976517,0.05406413219946268,0.13172
4729,2024-07-16 02:00:00,132.66,2024-07-16,3,16,7,2024,P3,0.3660816301171576,0.048564389051342124,0.13266
4730,2024-07-16 03:00:00,132.37,2024-07-16,4,16,7,2024,P3,0.34134489194323536,0.04518382334652607,0.13237000000000002
4731,2024-07-16 04:00:00,132.65,2024-07-16,5,16,7,2024,P3,0.3272905492840894,0.043415091362534464,0.13265000000000002
4732,2024-07-16 05:00:00,134.85,2024-07-16,6,16,7,2024,P3,0.3235211517770565,0.04362682731713606,0.13484999999999997
4733,2024-07-16 06:00:00,135.36,2024-07-16,7,16,7,2024,P3,0.33102684312272,0.04480779348509139,0.13536000000000004
4734,2024-07-16 07:00:00,159.5,2024-07-16,8,16,7,2024,P3,0.3476308818492067,0.05544712565494847,0.1595
4735,2024-07-16 08:00:00,157.88,2024-07-16,9,16,7,2024,P2,0.3916980523015811,0.06184128849737362,0.15788
4736,2024-07-16 09:00:00,144.75,2024-07-16,10,16,7,2024,P2,0.4394974405475588,0.06361725451925913,0.14475
4737,2024-07-16 10:00:00,176.83,2024-07-16,11,16,7,2024,P1,0.4760643848600302,0.08418246517479915,0.17683000000000001
4738,2024-07-16 11:00:00,164.77,2024-07-16,12,16,7,2024,P1,0.4992833360106792,0.08226691527447962,0.16477
4739,2024-07-16 12:00:00,164.47,2024-07-16,13,16,7,2024,P1,0.5302608458602788,0.08721200131864004,0.16446999999999998
4740,2024-07-16 13:00:00,163.75,2024-07-16,14,16,7,2024,P1,0.577793070217992,0.09461361524819618,0.16375
4741,2024-07-16 14:00:00,112.75,2024-07-16,15,16,7,2024,P2,0.6053390840305213,0.06825198172444127,0.11275
4742,2024-07-16 15:00:00,112.26,2024-07-16,16,16,7,2024,P2,0.5874992584628638,0.06595266675504109,0.11226000000000001
4743,2024-07-16 16:00:00,111.88,2024-07-16,17,16,7,2024,P2,0.5730982696717466,0.06411823441087501,0.11188000000000001
4744,2024-07-16 17:00:00,112.48,2024-07-16,18,16,7,2024,P2,0.5707060259944395,0.06419301380385456,0.11248
4745,2024-07-16 18:00:00,172.89,2024-07-16,19,16,7,2024,P1,0.5640610718675227,0.097520518715176,0.17289
4746,2024-07-16 19:00:00,208.35,2024-07-16,20,16,7,2024,P1,0.5558227148969193,0.11580566264877312,0.20834999999999998
4747,2024-07-16 20:00:00,219.53,2024-07-16,21,16,7,2024,P1,0.5601719182212281,0.12297454120710621,0.21953
4748,2024-07-16 21:00:00,235.05,2024-07-16,22,16,7,2024,P1,0.5968552558970429,0.14029082789859995,0.23505000000000004
4749,2024-07-16 22:00:00,176.53,2024-07-16,23,16,7,2024,P2,0.6200996068915827,0.1094661836045711,0.17653
4750,2024-07-16 23:00:00,159.84,2024-07-16,24,16,7,2024,P2,0.5561351919051368,0.08889264907411708,0.15984
4751,2024-07-17 00:00:00,132.87,2024-07-17,1,17,7,2024,P3,0.4787746816691141,0.06361479195337519,0.13287
4752,2024-07-17 01:00:00,126.91,2024-07-17,2,17,7,2024,P3,0.4104474050976517,0.052089880180942974,0.12691
4753,2024-07-17 02:00:00,123.02,2024-07-17,3,17,7,2024,P3,0.3660816301171576,0.04503536213701272,0.12301999999999999
4754,2024-07-17 03:00:00,125.03,2024-07-17,4,17,7,2024,P3,0.34134489194323536,0.04267835183966272,0.12503
4755,2024-07-17 04:00:00,126.27,2024-07-17,5,17,7,2024,P3,0.3272905492840894,0.04132697765810197,0.12627
4756,2024-07-17 05:00:00,125.82,2024-07-17,6,17,7,2024,P3,0.3235211517770565,0.04070543131658924,0.12582
4757,2024-07-17 06:00:00,137.45,2024-07-17,7,17,7,2024,P3,0.33102684312272,0.045499639587217866,0.13745
4758,2024-07-17 07:00:00,146.44,2024-07-17,8,17,7,2024,P3,0.3476308818492067,0.05090706633799783,0.14644000000000001
4759,2024-07-17 08:00:00,159.18,2024-07-17,9,17,7,2024,P2,0.3916980523015811,0.06235049596536568,0.15918
4760,2024-07-17 09:00:00,149.99,2024-07-17,10,17,7,2024,P2,0.4394974405475588,0.06592022110772836,0.14999000000000004
4761,2024-07-17 10:00:00,196.1,2024-07-17,11,17,7,2024,P1,0.4760643848600302,0.09335622587105191,0.19609999999999997
4762,2024-07-17 11:00:00,176.82,2024-07-17,12,17,7,2024,P1,0.4992833360106792,0.0882832794734083,0.17682
4763,2024-07-17 12:00:00,173.18,2024-07-17,13,17,7,2024,P1,0.5302608458602788,0.09183057328608309,0.17318000000000003
4764,2024-07-17 13:00:00,170.86,2024-07-17,14,17,7,2024,P1,0.577793070217992,0.09872172397744612,0.17086
4765,2024-07-17 14:00:00,120.9,2024-07-17,15,17,7,2024,P2,0.6053390840305213,0.07318549525929002,0.12090000000000001
4766,2024-07-17 15:00:00,120.49,2024-07-17,16,17,7,2024,P2,0.5874992584628638,0.07078778565219045,0.12048999999999999
4767,2024-07-17 16:00:00,120.24,2024-07-17,17,17,7,2024,P2,0.5730982696717466,0.06890933594533082,0.12024000000000001
4768,2024-07-17 17:00:00,120.89,2024-07-17,18,17,7,2024,P2,0.5707060259944395,0.06899265148246779,0.12088999999999998
4769,2024-07-17 18:00:00,194.32,2024-07-17,19,17,7,2024,P1,0.5640610718675227,0.10960834748529702,0.19432
4770,2024-07-17 19:00:00,210.0,2024-07-17,20,17,7,2024,P1,0.5558227148969193,0.11672277012835305,0.21000000000000002
4771,2024-07-17 20:00:00,222.76,2024-07-17,21,17,7,2024,P1,0.5601719182212281,0.12478389650296078,0.22275999999999999
4772,2024-07-17 21:00:00,231.87,2024-07-17,22,17,7,2024,P1,0.5968552558970429,0.13839282818484733,0.23186999999999997
4773,2024-07-17 22:00:00,184.93,2024-07-17,23,17,7,2024,P2,0.6200996068915827,0.11467502030246039,0.18493
4774,2024-07-17 23:00:00,170.84,2024-07-17,24,17,7,2024,P2,0.5561351919051368,0.09501013618507358,0.17084
4775,2024-07-18 00:00:00,137.05,2024-07-18,1,18,7,2024,P3,0.4787746816691141,0.06561607012275208,0.13705
4776,2024-07-18 01:00:00,129.42,2024-07-18,2,18,7,2024,P3,0.4104474050976517,0.05312010316773808,0.12942
4777,2024-07-18 02:00:00,124.95,2024-07-18,3,18,7,2024,P3,0.3660816301171576,0.04574189968313885,0.12495
4778,2024-07-18 03:00:00,123.37,2024-07-18,4,18,7,2024,P3,0.34134489194323536,0.04211171931903695,0.12337000000000001
4779,2024-07-18 04:00:00,123.28,2024-07-18,5,18,7,2024,P3,0.3272905492840894,0.04034837891574254,0.12328
4780,2024-07-18 05:00:00,124.47,2024-07-18,6,18,7,2024,P3,0.3235211517770565,0.04026867776169022,0.12447
4781,2024-07-18 06:00:00,136.22,2024-07-18,7,18,7,2024,P3,0.33102684312272,0.04509247657017692,0.13622
4782,2024-07-18 07:00:00,141.18,2024-07-18,8,18,7,2024,P3,0.3476308818492067,0.04907852789947101,0.14118000000000003
4783,2024-07-18 08:00:00,158.71,2024-07-18,9,18,7,2024,P2,0.3916980523015811,0.06216639788078394,0.15871
4784,2024-07-18 09:00:00,143.34,2024-07-18,10,18,7,2024,P2,0.4394974405475588,0.06299756312808708,0.14334
4785,2024-07-18 10:00:00,193.38,2024-07-18,11,18,7,2024,P1,0.4760643848600302,0.09206133074423264,0.19338
4786,2024-07-18 11:00:00,191.4,2024-07-18,12,18,7,2024,P1,0.4992833360106792,0.095562830512444,0.19140000000000001
4787,2024-07-18 12:00:00,186.26,2024-07-18,13,18,7,2024,P1,0.5302608458602788,0.09876638514993552,0.18625999999999998
4788,2024-07-18 13:00:00,184.01,2024-07-18,14,18,7,2024,P1,0.577793070217992,0.1063197028508127,0.18401
4789,2024-07-18 14:00:00,132.41,2024-07-18,15,18,7,2024,P2,0.6053390840305213,0.08015294811648133,0.13241
4790,2024-07-18 15:00:00,128.16,2024-07-18,16,18,7,2024,P2,0.5874992584628638,0.07529390496460062,0.12816
4791,2024-07-18 16:00:00,129.25,2024-07-18,17,18,7,2024,P2,0.5730982696717466,0.07407295135507325,0.12925
4792,2024-07-18 17:00:00,139.99,2024-07-18,18,18,7,2024,P2,0.5707060259944395,0.0798931365789616,0.13999000000000003
4793,2024-07-18 18:00:00,208.53,2024-07-18,19,18,7,2024,P1,0.5640610718675227,0.11762365531653453,0.20853000000000002
4794,2024-07-18 19:00:00,225.94,2024-07-18,20,18,7,2024,P1,0.5558227148969193,0.12558258420380994,0.22594
4795,2024-07-18 20:00:00,235.86,2024-07-18,21,18,7,2024,P1,0.5601719182212281,0.1321221486316589,0.23586000000000004
4796,2024-07-18 21:00:00,245.23,2024-07-18,22,18,7,2024,P1,0.5968552558970429,0.14636681440363183,0.24523
4797,2024-07-18 22:00:00,180.52,2024-07-18,23,18,7,2024,P2,0.6200996068915827,0.11194038103606851,0.18052
4798,2024-07-18 23:00:00,167.56,2024-07-18,24,18,7,2024,P2,0.5561351919051368,0.09318601275562473,0.16756000000000001
4799,2024-07-19 00:00:00,137.8,2024-07-19,1,19,7,2024,P3,0.4822200635474676,0.06644992475684104,0.1378
4800,2024-07-19 01:00:00,136.02,2024-07-19,2,19,7,2024,P3,0.4152289495938618,0.05647944172375709,0.13602
4801,2024-07-19 02:00:00,134.27,2024-07-19,3,19,7,2024,P3,0.36821279389647527,0.04943993183647974,0.13427
4802,2024-07-19 03:00:00,133.49,2024-07-19,4,19,7,2024,P3,0.34201445718479523,0.04565550988959832,0.13349000000000003
4803,2024-07-19 04:00:00,133.41,2024-07-19,5,19,7,2024,P3,0.3273215860826827,0.043667972799290695,0.13341
4804,2024-07-19 05:00:00,135.89,2024-07-19,6,19,7,2024,P3,0.323667407787472,0.04398316404423957,0.13589
4805,2024-07-19 06:00:00,139.79,2024-07-19,7,19,7,2024,P3,0.3300435054194826,0.04613678162258947,0.13979
4806,2024-07-19 07:00:00,147.34,2024-07-19,8,19,7,2024,P3,0.34637687931736144,0.05103516939862003,0.14734
4807,2024-07-19 08:00:00,161.08,2024-07-19,9,19,7,2024,P2,0.3905587174181225,0.06291119820171118,0.16108000000000003
4808,2024-07-19 09:00:00,153.08,2024-07-19,10,19,7,2024,P2,0.4391876512121015,0.06723084564754851,0.15308000000000002
4809,2024-07-19 10:00:00,197.68,2024-07-19,11,19,7,2024,P1,0.47605195500256786,0.09410595046490762,0.19768000000000002
4810,2024-07-19 11:00:00,184.82,2024-07-19,12,19,7,2024,P1,0.5000985375173417,0.09242821170395508,0.18481999999999998
4811,2024-07-19 12:00:00,181.11,2024-07-19,13,19,7,2024,P1,0.531462708067003,0.09625321105801493,0.18111000000000002
4812,2024-07-19 13:00:00,178.94,2024-07-19,14,19,7,2024,P1,0.5783840502813312,0.1034960419573414,0.17894
4813,2024-07-19 14:00:00,128.11,2024-07-19,15,19,7,2024,P2,0.6078105430039363,0.0778666086642343,0.12811000000000003
4814,2024-07-19 15:00:00,124.31,2024-07-19,16,19,7,2024,P2,0.5923568413454794,0.07363587894765655,0.12431000000000002
4815,2024-07-19 16:00:00,117.6,2024-07-19,17,19,7,2024,P2,0.5781618306021579,0.06799183127881377,0.1176
4816,2024-07-19 17:00:00,129.48,2024-07-19,18,19,7,2024,P2,0.5736989350674495,0.07428253811253335,0.12947999999999998
4817,2024-07-19 18:00:00,188.01,2024-07-19,19,19,7,2024,P1,0.564187134912686,0.1060728232349341,0.18801
4818,2024-07-19 19:00:00,201.05,2024-07-19,20,19,7,2024,P1,0.5509424168416912,0.11076697290602201,0.20104999999999998
4819,2024-07-19 20:00:00,216.51,2024-07-19,21,19,7,2024,P1,0.5432707269056365,0.11762354508233935,0.21650999999999998
4820,2024-07-19 21:00:00,227.46,2024-07-19,22,19,7,2024,P1,0.5663086478199807,0.12881256503313282,0.22746000000000002
4821,2024-07-19 22:00:00,170.96,2024-07-19,23,19,7,2024,P2,0.5879534219712095,0.10051651702019798,0.17096000000000003
4822,2024-07-19 23:00:00,164.26,2024-07-19,24,19,7,2024,P2,0.5388152152935591,0.08850578726412002,0.16426
4823,2024-07-20 00:00:00,145.76,2024-07-20,1,20,7,2024,P3,0.48467553710115796,0.07064630628786478,0.14576
4824,2024-07-20 01:00:00,142.66,2024-07-20,2,20,7,2024,P3,0.42747773543092554,0.06098397373657583,0.14265999999999998
4825,2024-07-20 02:00:00,146.03,2024-07-20,3,20,7,2024,P3,0.3810307398451074,0.05564191893958103,0.14603
4826,2024-07-20 03:00:00,142.92,2024-07-20,4,20,7,2024,P3,0.35192585270180465,0.05029724286814191,0.14291999999999996
4827,2024-07-20 04:00:00,141.04,2024-07-20,5,20,7,2024,P3,0.3342834671710331,0.0471473402098025,0.14103999999999997
4828,2024-07-20 05:00:00,140.24,2024-07-20,6,20,7,2024,P3,0.3261810565190867,0.04574363136623672,0.14024
4829,2024-07-20 06:00:00,140.45,2024-07-20,7,20,7,2024,P3,0.3208308958145017,0.045060699317146756,0.14045
4830,2024-07-20 07:00:00,145.08,2024-07-20,8,20,7,2024,P3,0.3172543522654147,0.04602726142666637,0.14508000000000001
4831,2024-07-20 08:00:00,117.98,2024-07-20,9,20,7,2024,P3,0.36159262327679975,0.042660697694196836,0.11798
4832,2024-07-20 09:00:00,90.89,2024-07-20,10,20,7,2024,P3,0.42574386523852836,0.038695859911529844,0.09089
4833,2024-07-20 10:00:00,39.27,2024-07-20,11,20,7,2024,P3,0.47867169002118043,0.018797437267131754,0.03927
4834,2024-07-20 11:00:00,28.94,2024-07-20,12,20,7,2024,P3,0.5075140846394915,0.014687457609466886,0.02894
4835,2024-07-20 12:00:00,28.57,2024-07-20,13,20,7,2024,P3,0.533684169224205,0.015247356714735538,0.02857
4836,2024-07-20 13:00:00,27.81,2024-07-20,14,20,7,2024,P3,0.5766808811767659,0.01603749530552586,0.027810000000000005
4837,2024-07-20 14:00:00,28.84,2024-07-20,15,20,7,2024,P3,0.5992709012948408,0.017282972793343208,0.028839999999999998
4838,2024-07-20 15:00:00,31.6,2024-07-20,16,20,7,2024,P3,0.5719707930231481,0.018074277059531484,0.0316
4839,2024-07-20 16:00:00,33.29,2024-07-20,17,20,7,2024,P3,0.5466432193061075,0.01819775277070032,0.03329000000000001
4840,2024-07-20 17:00:00,35.3,2024-07-20,18,20,7,2024,P3,0.5358732139135216,0.018916324451147312,0.0353
4841,2024-07-20 18:00:00,36.82,2024-07-20,19,20,7,2024,P3,0.5294402993370771,0.01949399182159118,0.03682
4842,2024-07-20 19:00:00,43.62,2024-07-20,20,20,7,2024,P3,0.5211460966398528,0.022732392735430377,0.04362
4843,2024-07-20 20:00:00,105.67,2024-07-20,21,20,7,2024,P3,0.5212956499384682,0.05508531132899794,0.10567
4844,2024-07-20 21:00:00,135.79,2024-07-20,22,20,7,2024,P3,0.5496016529516025,0.0746304084542981,0.13579
4845,2024-07-20 22:00:00,135.23,2024-07-20,23,20,7,2024,P3,0.5720300166715098,0.07735561915448827,0.13523000000000002
4846,2024-07-20 23:00:00,127.79,2024-07-20,24,20,7,2024,P3,0.5272773093664531,0.06738076736393904,0.12779
4847,2024-07-21 00:00:00,120.84,2024-07-21,1,21,7,2024,P3,0.4802129338836841,0.05802893093050439,0.12084
4848,2024-07-21 01:00:00,100.87,2024-07-21,2,21,7,2024,P3,0.42837668089982595,0.04321035580236545,0.10087000000000002
4849,2024-07-21 02:00:00,93.02,2024-07-21,3,21,7,2024,P3,0.3850911523513583,0.03582117899172335,0.09302
4850,2024-07-21 03:00:00,95.13,2024-07-21,4,21,7,2024,P3,0.3559590498290022,0.033862384410232975,0.09512999999999998
4851,2024-07-21 04:00:00,87.06,2024-07-21,5,21,7,2024,P3,0.3377363499242789,0.029403326624407724,0.08706
4852,2024-07-21 05:00:00,81.94,2024-07-21,6,21,7,2024,P3,0.32798740514880276,0.026875287977892896,0.08194
4853,2024-07-21 06:00:00,83.41,2024-07-21,7,21,7,2024,P3,0.31918687664335055,0.026623377380821867,0.08341
4854,2024-07-21 07:00:00,85.7,2024-07-21,8,21,7,2024,P3,0.30798978277601113,0.026394724383904156,0.08570000000000001
4855,2024-07-21 08:00:00,79.05,2024-07-21,9,21,7,2024,P3,0.34226636247142816,0.027056155953366395,0.07905
4856,2024-07-21 09:00:00,42.01,2024-07-21,10,21,7,2024,P3,0.4018328611623167,0.016880998497428922,0.04200999999999999
4857,2024-07-21 10:00:00,40.54,2024-07-21,11,21,7,2024,P3,0.45807068306788196,0.018570185491571935,0.04054
4858,2024-07-21 11:00:00,39.82,2024-07-21,12,21,7,2024,P3,0.49579186243104445,0.01974243196200419,0.03982
4859,2024-07-21 12:00:00,39.46,2024-07-21,13,21,7,2024,P3,0.525371343342446,0.020731153208292916,0.039459999999999995
4860,2024-07-21 13:00:00,38.84,2024-07-21,14,21,7,2024,P3,0.5688322211817376,0.022093443470698693,0.038840000000000006
4861,2024-07-21 14:00:00,38.43,2024-07-21,15,21,7,2024,P3,0.5949409814025397,0.0228635819152996,0.03843
4862,2024-07-21 15:00:00,40.47,2024-07-21,16,21,7,2024,P3,0.5686163920005062,0.023011905384260484,0.04047
4863,2024-07-21 16:00:00,40.82,2024-07-21,17,21,7,2024,P3,0.5473672936711343,0.022343532927655705,0.04082
4864,2024-07-21 17:00:00,40.89,2024-07-21,18,21,7,2024,P3,0.5398865177837873,0.022075959712179065,0.04089000000000001
4865,2024-07-21 18:00:00,40.26,2024-07-21,19,21,7,2024,P3,0.5390636301019742,0.021702701747905482,0.04026
4866,2024-07-21 19:00:00,72.66,2024-07-21,20,21,7,2024,P3,0.539885653898617,0.03922809161227351,0.07266
4867,2024-07-21 20:00:00,111.97,2024-07-21,21,21,7,2024,P3,0.552864894975388,0.0619042822903942,0.11197
4868,2024-07-21 21:00:00,150.62,2024-07-21,22,21,7,2024,P3,0.5945954953325933,0.0895579735069952,0.15062
4869,2024-07-21 22:00:00,151.33,2024-07-21,23,21,7,2024,P3,0.6212180898683093,0.09400893353977124,0.15133
4870,2024-07-21 23:00:00,150.33,2024-07-21,24,21,7,2024,P3,0.5637826653726519,0.08475344808547076,0.15033000000000002
4871,2024-07-22 00:00:00,130.53,2024-07-22,1,22,7,2024,P3,0.4853147384173943,0.06334813280562247,0.13052999999999998
